1
5
12
4
20
8
3
21
11
24
2
6
6
1
9
3
6
7
5
1
8
8
9
1
1
6
9
8
3
6
4
1
1
9
9
1
5
1
4
1
6
3
2
3
15
9
1
4
12
2
5
7
7
54
7
1
39
36
35
1
66
41
8
35
41
3
6
28
2
15
9
1
1
9
44
24
4
9
8
9
4
23
16
7
13
6
29
29
15
9
44
34
45
7
25
18
12
11
30
32
5
50
11
57
34
16
13
23
21
8
22
28
6
38
32
15
21
40
49
7
45
31
10
19
34
24
5
6
12
9
11
14
2
10
9
2
3
13
13
25
9
2
17
10
7
6
18
4
20
42
12
18
19
15
4
20
19
3
3
27
6
11
25
13
1
3
1
3
10
2
3
3
3
3
4
9
15
2
5
3
1
5
34
26
4
19
15
1
40
6
10
12
4
22
7
24
4
60
62
6
71
44
18
57
29
48
51
9
61
18
29
3
16
5
6
9
11
6
13
8
4
1
6
1
7
12
6
37
26
15
4
40
32
3
49
46
9
41
30
34
23
6
7
42
26
8
31
34
40
8
3
5
8
2
2
7
6
1
1
2
11
4
5
5
17
9
6
3
3
7
8
2
5
1
3
5
13
11
1
14
6
1
12
7
2
13
11
6
3
19
1
5
14
1
13
15
13
12
16
12
1
12
10
1
12
16
8
10
20
5
1
4
9
3
12
13
12
